,TeamID,Season,FG,FGA,3P,FT,FTA,OR,DR,TO,oppFG,oppFGA,opp3P,oppFT,oppFTA,oppOR,oppDR,oppTO,Wins,Seed
364,1274,2008,25.03,57.71,6.77,16.97,22.71,12.68,24.77,13.19,23.71,57.87,6.81,13.81,20.42,12.87,23.16,14.26,1,07
365,1280,2008,26.09,56.59,6.97,13.94,21.66,12.22,28.66,15.28,23.12,62.81,6.97,11.84,17.12,13.88,22.5,12.72,1,08
366,1332,2008,26.97,55.61,8.71,14.16,20.55,10.19,23.9,12.65,25.97,58.61,6.97,13.52,19.52,10.77,21.35,11.13,0,09
367,1388,2008,26.47,57.63,7.87,15.03,22.67,12.6,25.4,13.47,23.33,57.53,4.53,12.2,17.7,11.7,22.6,14.9,0,10
368,1246,2008,23.73,50.6,5.8,15.33,20.9,9.73,24.0,15.93,21.6,54.77,5.97,16.17,23.0,12.07,19.8,13.3,0,11
369,1396,2008,25.33,53.73,7.88,14.06,18.97,8.85,23.88,12.76,24.0,56.73,7.64,12.94,18.0,11.42,22.12,12.88,0,12
370,1331,2008,23.71,53.87,6.61,14.84,22.26,11.32,24.45,12.74,22.0,55.1,5.03,12.45,16.52,10.94,22.48,13.81,0,13
371,1165,2008,27.12,55.35,7.92,14.46,18.96,8.92,24.69,13.92,24.08,56.65,6.92,13.92,19.96,11.0,22.0,14.31,0,14
372,1122,2008,24.65,54.65,7.85,17.44,24.41,10.12,21.41,12.74,25.18,53.94,8.0,12.32,17.65,10.21,23.71,16.85,0,15
373,1426,2008,25.64,54.46,5.93,15.29,22.61,10.5,27.25,17.39,23.64,58.46,7.79,14.89,22.18,11.93,22.57,14.96,0,16
374,1417,2008,26.55,55.82,5.3,15.64,21.24,12.61,23.45,12.3,22.73,52.52,5.0,9.18,13.48,8.21,19.58,14.88,4,01
375,1181,2008,28.75,61.78,9.28,17.34,24.97,12.72,24.44,13.59,25.91,59.5,4.84,12.66,19.03,12.34,24.31,18.59,1,02
376,1462,2008,25.45,53.3,7.76,16.67,22.21,11.27,24.79,13.27,21.97,54.33,6.88,11.52,17.12,10.36,19.58,13.09,3,03
377,1163,2008,26.34,56.94,5.16,19.88,27.66,13.53,28.38,13.59,25.25,65.78,7.44,10.69,15.69,14.81,20.91,12.22,0,04
378,1179,2008,24.37,54.83,9.13,14.4,18.83,11.83,21.9,11.43,22.8,52.87,7.03,8.4,12.53,10.73,20.53,15.2,0,05
379,1345,2008,23.34,55.19,7.38,14.66,20.75,11.25,21.38,12.91,21.09,48.62,5.34,13.66,20.62,9.62,23.03,17.75,1,06
380,1452,2008,26.39,58.15,7.27,14.64,21.55,11.97,23.76,10.94,22.03,52.45,5.97,13.24,20.42,10.88,23.18,15.61,2,07
381,1140,2008,25.94,56.32,8.18,14.0,21.26,10.5,28.5,14.26,22.56,58.5,5.15,12.85,18.06,10.41,23.79,13.65,0,08
382,1401,2008,25.24,54.3,5.85,14.79,23.18,11.7,27.24,12.64,22.79,57.88,6.03,10.33,15.52,10.7,21.61,11.45,1,09
383,1112,2008,24.72,51.97,6.59,15.53,20.91,8.34,22.69,12.22,24.62,56.41,5.31,12.22,17.41,11.47,21.47,12.56,0,10
384,1124,2008,27.9,61.6,8.43,16.5,22.27,11.73,25.6,12.6,25.7,60.0,6.23,16.83,23.97,12.37,25.17,14.23,0,11
385,1443,2008,27.32,57.68,7.23,14.74,20.87,12.32,22.61,13.97,21.39,51.23,5.26,17.1,24.45,11.03,20.97,17.48,2,12
386,1360,2008,23.67,53.09,4.85,12.82,19.03,10.76,22.82,14.85,22.97,52.27,5.33,11.73,17.7,9.94,22.27,15.42,1,13
387,1208,2008,24.56,57.78,5.97,12.78,18.94,13.66,24.81,14.75,24.44,57.19,6.16,11.94,18.69,11.62,22.75,13.0,0,14
388,1125,2008,27.19,60.88,10.47,14.47,20.72,12.56,24.16,14.91,26.5,57.56,6.88,14.41,20.5,10.53,24.62,16.38,0,15
389,1290,2008,20.9,52.33,4.6,14.63,21.77,11.5,21.53,14.37,23.7,52.97,5.2,13.03,19.87,11.33,23.93,15.1,0,16
390,1338,2009,29.26,60.58,6.19,13.0,19.32,14.77,24.77,12.1,23.06,55.74,6.23,11.81,17.06,10.39,19.52,13.23,3,01
391,1181,2009,26.59,59.29,7.24,17.62,24.35,13.32,23.29,12.32,24.29,56.5,4.97,12.06,17.47,11.59,22.0,16.47,2,02
392,1437,2009,25.97,56.88,6.61,18.0,24.27,12.21,25.21,13.36,22.45,55.55,7.76,14.33,21.06,11.15,22.15,15.48,4,03
393,1462,2009,24.34,52.56,6.88,16.81,24.91,12.06,27.41,15.0,22.09,56.81,5.78,12.44,18.84,10.69,20.38,12.81,2,04
394,1199,2009,23.53,54.12,6.24,15.32,21.21,11.62,24.26,15.68,22.03,57.06,6.76,14.18,20.59,13.62,21.53,15.44,0,05
395,1417,2009,28.06,56.79,7.48,12.39,17.18,11.48,21.55,12.36,22.76,51.09,5.36,12.39,17.85,9.67,19.58,16.03,1,06
396,1400,2009,26.21,59.27,4.61,15.3,22.82,14.21,24.67,12.52,22.88,56.39,6.0,13.7,20.48,12.09,22.03,13.76,1,07
397,1329,2009,27.03,59.15,9.33,17.73,23.85,10.09,25.39,12.42,25.55,57.73,6.48,16.64,23.85,11.12,25.48,15.27,1,08
398,1397,2009,28.27,62.09,6.61,15.33,22.76,14.36,24.67,13.36,25.27,57.48,7.21,14.61,21.36,11.06,23.36,15.18,0,09
399,1278,2009,23.61,53.26,5.74,13.19,18.39,11.94,21.94,14.48,20.61,51.29,6.65,13.58,18.58,11.16,20.97,15.03,0,10
400,1433,2009,25.64,55.42,6.55,14.18,20.12,10.67,23.3,12.7,21.61,54.45,5.76,14.39,20.55,12.12,22.39,14.61,0,11
401,1458,2009,22.48,50.84,6.48,12.94,17.87,9.84,21.26,10.13,21.35,48.39,4.77,11.52,16.1,7.52,20.58,11.45,1,12
402,1340,2009,26.13,57.77,9.68,11.77,17.16,11.81,21.81,13.61,25.16,55.39,5.68,12.35,17.52,10.81,22.84,14.68,0,13
403,1110,2009,23.35,50.06,7.1,10.65,16.42,9.52,23.45,13.23,20.0,50.74,5.58,12.84,17.87,9.74,20.32,12.81,0,14
404,1127,2009,24.03,55.17,6.03,15.8,23.03,11.2,23.43,13.27,22.63,55.07,5.7,15.97,22.87,12.57,23.9,14.7,0,15
405,1190,2009,27.62,59.59,5.94,16.91,23.72,11.41,26.12,14.0,24.34,59.44,8.28,13.19,19.09,12.16,24.25,16.62,0,16
406,1314,2009,31.35,65.97,6.81,19.87,25.94,15.19,27.32,13.0,27.03,65.1,7.45,11.35,16.35,12.77,22.29,15.71,6,01
407,1328,2009,27.25,55.78,6.91,17.78,26.16,12.12,27.06,13.72,24.09,60.56,7.28,12.34,18.12,12.53,21.0,12.62,3,02
408,1393,2009,29.32,60.15,6.85,15.47,24.18,12.74,26.82,15.18,27.29,66.12,7.32,11.0,17.26,15.0,22.59,14.32,2,03
409,1211,2009,28.53,58.5,7.4,14.33,20.23,10.37,27.5,11.43,21.37,57.97,6.93,11.9,17.0,12.07,22.6,15.27,2,04
410,1228,2009,25.09,54.61,5.55,8.88,12.48,9.55,23.73,12.36,21.3,54.27,4.97,9.03,14.27,11.61,21.55,13.7,0,05
411,1113,2009,23.79,49.39,8.09,13.88,18.76,8.42,22.91,11.52,21.24,52.0,5.97,11.61,15.82,10.0,19.76,12.12,1,06
412,1155,2009,28.74,61.48,8.1,13.39,19.58,14.23,22.71,14.35,24.97,57.77,5.81,12.48,18.84,13.55,21.74,17.26,0,07
413,1261,2009,26.7,59.82,6.0,15.52,21.61,13.64,25.82,12.09,23.21,57.39,5.27,13.79,20.03,11.3,22.61,13.18,1,08
414,1139,2009,21.77,49.77,7.93,15.53,21.53,9.97,23.9,12.57,19.93,51.7,5.9,12.43,17.5,10.03,20.93,13.03,0,09
415,1276,2009,23.19,54.66,8.66,11.81,15.66,9.47,21.25,11.28,23.22,52.72,5.59,11.28,15.53,10.19,23.91,13.72,1,10
416,1396,2009,25.06,56.27,7.64,11.21,16.06,11.12,25.82,12.64,22.85,56.67,6.39,11.3,16.88,10.97,22.91,11.88,0,11
417,1443,2009,25.39,56.39,7.81,13.52,19.19,12.74,24.0,13.39,24.23,55.68,6.23,12.26,17.84,10.97,21.19,13.26,1,12
418,1103,2009,22.59,54.26,7.12,14.12,19.74,11.74,21.35,13.74,20.09,49.76,4.82,15.5,22.41,12.15,22.26,17.62,0,13
419,1372,2009,23.89,55.07,5.56,10.89,16.41,9.04,24.81,11.93,19.85,51.41,4.07,14.3,20.07,9.67,25.07,14.19,0,14
420,1288,2009,24.55,57.7,5.12,12.73,19.67,14.18,23.7,13.09,21.15,52.73,4.3,14.97,21.64,11.67,22.55,15.12,0,15
421,1347,2009,26.52,57.0,4.76,17.0,25.07,12.38,29.14,16.52,25.48,63.21,8.24,13.34,19.07,11.69,22.59,12.38,0,16
422,1257,2009,26.79,59.42,8.06,12.3,19.12,12.58,25.42,13.67,22.18,56.39,5.21,12.03,17.73,11.88,23.64,16.39,3,01
423,1277,2009,25.38,55.78,5.16,16.0,23.31,13.97,24.94,14.03,21.75,52.5,6.47,12.94,18.56,8.81,20.16,13.88,5,02
424,1242,2009,27.06,56.53,6.47,16.53,22.72,12.09,26.81,14.59,22.12,57.06,6.59,14.97,20.88,11.03,20.56,13.75,2,03
425,1448,2009,29.33,59.97,4.03,18.67,26.23,12.67,28.3,15.8,24.63,62.27,6.7,14.33,20.37,12.57,22.37,16.03,0,04
426,1428,2009,24.0,50.28,7.19,15.78,20.06,7.75,27.09,13.62,22.06,55.12,5.12,14.22,19.78,9.19,20.94,10.38,0,05
427,1452,2009,25.53,59.35,6.65,14.68,21.09,15.21,23.12,12.03,21.68,51.74,4.71,13.56,19.79,10.56,21.91,15.65,0,06
428,1130,2009,26.27,58.94,6.39,16.0,21.79,14.3,22.94,13.39,25.15,59.48,5.85,14.3,20.64,13.52,20.79,12.55,0,07
429,1326,2009,23.56,48.69,6.53,13.03,18.62,8.03,22.81,13.09,22.34,54.59,7.84,9.09,13.12,11.53,20.22,13.16,0,08
430,1373,2009,28.91,61.09,5.18,14.67,22.15,12.18,23.82,13.06,26.64,61.09,6.67,10.09,14.73,12.73,23.73,16.82,1,09
431,1425,2009,24.91,52.58,3.76,14.79,22.21,11.7,24.12,14.03,22.36,55.06,6.42,12.33,17.67,10.7,19.58,12.94,1,10
432,1173,2009,23.94,55.94,5.52,14.12,21.88,13.76,24.21,13.79,20.88,52.67,6.33,13.42,19.15,10.24,22.45,14.76,1,11
433,1112,2009,25.66,54.06,6.19,14.69,20.0,11.09,22.75,12.59,25.06,57.53,8.31,10.0,14.62,11.81,19.62,11.88,2,12
434,1156,2009,23.03,54.16,4.75,14.16,20.09,11.56,22.09,12.47,20.91,51.06,5.09,12.94,18.97,11.34,22.97,15.81,1,13
435,1295,2009,27.93,57.87,7.03,16.23,21.87,10.77,24.47,11.7,25.8,57.27,5.27,12.13,16.97,9.33,22.03,13.07,0,14
436,1352,2009,25.15,52.88,6.5,13.94,19.71,10.15,23.18,15.41,22.32,52.5,6.53,13.85,20.82,10.94,20.71,16.12,0,15
437,1106,2009,25.55,54.93,5.69,12.69,20.03,11.41,24.72,13.76,22.93,58.41,4.83,12.9,19.52,13.62,21.38,12.93,0,16
438,1287,2009,23.72,54.5,5.09,16.81,23.22,13.56,24.81,15.41,23.25,54.94,7.16,15.03,21.88,10.38,20.81,12.38,1,16
439,1163,2009,27.39,58.26,4.74,17.81,26.29,14.23,28.52,12.68,24.45,64.84,6.19,8.87,12.52,13.1,21.35,12.03,4,01
440,1272,2009,26.0,58.68,5.82,16.24,23.32,13.62,25.85,12.44,19.74,54.5,4.53,12.88,18.71,11.26,22.03,15.71,2,02
441,1281,2009,29.41,62.35,7.06,15.24,22.79,13.03,23.94,12.35,23.26,56.0,5.26,14.68,22.0,12.47,24.15,18.88,3,03
442,1449,2009,27.94,60.82,4.24,18.82,26.94,15.12,25.85,14.88,25.33,60.12,5.64,13.3,19.76,11.64,20.91,14.97,1,04
443,1345,2009,24.82,55.59,6.71,13.0,18.56,9.68,24.56,11.65,21.15,54.44,5.56,11.26,16.88,11.26,23.26,15.12,2,05
444,1266,2009,26.48,58.06,7.06,18.82,26.12,12.09,23.48,11.73,25.48,56.79,6.85,11.64,17.33,10.45,22.79,15.45,1,06
445,1143,2009,27.09,55.91,6.34,14.5,19.19,9.97,23.72,12.03,24.88,56.53,5.5,13.09,18.53,10.34,21.0,12.53,0,07
446,1140,2009,27.65,56.74,7.29,14.61,20.06,9.19,27.16,11.42,22.39,55.61,5.74,14.23,20.19,9.39,22.87,13.87,0,08
447,1401,2009,23.94,53.62,6.03,17.81,25.62,12.59,24.47,12.84,24.31,56.38,6.28,11.44,16.62,10.25,21.56,12.5,1,09
448,1268,2009,26.24,62.24,5.76,13.21,17.21,13.24,23.45,12.48,24.73,59.27,6.91,12.09,17.67,13.7,24.58,15.64,1,10
449,1429,2009,25.82,51.94,6.45,14.82,19.88,10.58,23.88,11.39,22.45,53.33,5.73,11.82,15.94,9.18,18.52,10.64,0,11
450,1320,2009,22.61,49.64,6.36,16.12,21.42,8.67,24.85,11.61,22.3,53.21,7.18,11.76,16.58,8.91,21.52,10.67,0,12
451,1280,2009,24.59,57.06,8.24,16.62,23.59,11.21,26.94,14.09,25.09,63.59,6.68,12.18,18.68,14.85,24.76,13.47,0,13
452,1165,2009,26.17,55.38,7.48,13.38,18.14,10.24,25.07,13.07,23.31,55.72,5.14,13.21,19.0,10.83,21.62,13.69,0,14
453,1169,2009,26.48,58.1,7.03,13.76,19.93,12.9,24.03,17.59,23.03,54.97,6.83,17.28,23.52,11.38,22.1,17.21,0,15
454,1151,2009,24.75,56.28,8.12,17.38,26.69,12.34,26.12,15.41,27.06,61.22,10.28,12.06,18.44,12.03,24.31,14.06,0,16
455,1246,2010,28.0,58.47,5.97,17.26,25.44,14.29,27.06,14.5,23.38,61.35,6.59,11.91,17.0,12.85,20.65,14.09,3,01
456,1452,2010,25.27,58.24,6.94,15.48,22.24,15.58,22.76,11.73,21.94,51.73,5.42,14.48,21.0,10.33,21.15,13.55,4,02
457,1307,2010,25.42,57.7,7.97,17.82,26.33,13.21,25.52,11.21,23.3,54.61,7.3,13.15,19.42,9.33,23.64,13.88,1,03
458,1458,2010,23.61,53.13,7.65,12.61,17.16,9.74,22.68,8.87,20.0,47.87,4.1,12.1,17.52,7.84,22.35,12.13,1,04
459,1396,2010,24.24,55.59,5.85,10.62,15.41,11.03,26.06,10.47,20.59,54.38,4.91,10.06,14.47,9.88,22.85,11.29,0,05
460,1266,2010,25.27,55.73,7.94,14.45,19.55,10.24,21.55,10.3,24.18,54.12,4.97,10.85,15.94,10.64,22.33,14.42,0,06
461,1155,2010,26.55,58.55,6.58,13.61,20.65,12.97,23.71,14.84,23.1,55.16,4.61,13.03,19.26,12.0,22.9,17.48,0,07
462,1400,2010,29.67,63.3,5.67,16.24,25.61,14.94,27.21,13.91,24.64,61.24,5.61,14.82,21.61,12.58,22.79,15.03,0,08
463,1448,2010,26.21,59.83,4.34,16.21,24.55,14.62,27.21,15.17,23.24,60.62,5.66,16.31,23.38,13.97,23.34,14.14,1,09
464,1281,2010,27.38,62.03,7.69,15.12,20.78,12.97,22.41,13.0,22.75,55.62,5.25,15.06,21.53,13.66,24.34,19.66,1,10
465,1449,2010,27.88,61.67,5.18,18.85,25.91,13.52,24.88,12.79,23.67,56.33,4.76,17.85,26.12,11.52,22.61,16.09,2,11
466,1165,2010,26.76,56.1,9.79,11.86,16.21,10.28,23.17,12.24,22.07,52.34,5.76,14.66,20.38,9.9,21.52,13.79,2,12
467,1459,2010,23.55,53.73,5.82,16.12,23.94,11.52,23.94,11.97,22.06,52.55,5.03,12.73,18.79,9.91,22.82,14.21,0,13
468,1285,2010,24.59,51.1,6.52,13.76,19.07,8.76,23.62,12.14,21.69,51.45,5.66,13.14,19.86,9.97,20.41,12.59,0,14
469,1288,2010,26.17,60.5,5.61,18.81,26.75,15.42,24.86,13.53,24.39,57.67,4.89,16.58,24.72,13.17,23.0,14.44,0,15
470,1190,2010,24.48,56.39,5.12,14.94,22.58,12.67,23.67,14.67,22.52,54.3,7.21,14.15,21.36,12.09,23.39,16.73,0,16
471,1181,2010,26.5,60.21,7.56,17.41,22.82,14.62,24.44,11.12,22.38,55.41,3.85,13.09,19.12,11.79,21.35,14.79,6,01
472,1437,2010,27.61,59.42,7.71,19.61,26.13,13.42,25.65,13.81,23.0,56.52,7.35,19.52,27.68,12.03,21.84,15.19,1,02
473,1124,2010,27.16,56.16,7.03,15.35,20.94,12.19,26.45,14.0,22.97,59.03,6.77,13.84,20.48,13.0,19.61,12.1,3,03
474,1345,2010,24.81,55.66,5.38,16.09,22.16,10.41,22.91,10.88,20.91,51.84,5.31,13.78,19.41,10.5,23.47,15.84,2,04
475,1401,2010,23.61,53.71,6.23,17.77,26.81,11.9,24.45,12.32,22.23,53.9,6.13,14.16,20.16,10.71,23.19,13.97,1,05
476,1323,2010,26.38,55.71,7.5,15.76,21.79,11.35,24.29,10.35,25.09,57.65,6.76,11.94,16.06,10.68,21.59,10.38,0,06
477,1350,2010,24.79,55.59,7.06,12.65,18.15,9.0,24.0,11.26,21.62,55.12,5.09,13.91,19.71,13.03,24.82,15.15,0,07
478,1143,2010,27.91,58.45,6.58,15.58,20.58,11.48,24.27,12.0,24.64,56.85,5.67,13.45,19.3,10.76,21.12,12.94,1,08
479,1257,2010,26.56,59.38,8.03,15.19,21.59,14.47,22.41,13.69,23.75,55.69,6.16,15.94,22.78,13.28,21.97,15.34,0,09
480,1388,2010,28.03,58.0,8.5,14.23,18.6,10.83,25.83,11.47,25.23,59.27,3.77,12.03,18.63,11.53,21.13,11.03,2,10
481,1330,2010,25.85,57.65,4.62,11.21,17.38,15.21,23.97,12.79,20.68,51.59,5.35,10.44,15.74,10.06,20.35,14.29,1,11
482,1429,2010,27.0,54.85,6.88,12.7,16.67,10.21,25.09,10.24,21.64,53.45,5.64,11.27,15.91,9.3,20.0,11.06,0,12
483,1373,2010,27.48,59.94,4.76,15.73,23.48,12.94,25.39,12.24,25.55,59.79,6.18,8.0,12.58,10.85,23.39,15.24,0,13
484,1358,2010,27.29,58.46,8.96,16.36,23.07,12.04,24.39,13.43,24.96,55.86,6.25,16.14,23.29,10.68,22.93,15.0,0,14
485,1352,2010,23.32,53.32,5.65,16.21,24.5,11.79,23.26,14.68,21.03,51.44,6.32,17.29,24.15,11.21,22.41,15.68,0,15
486,1115,2010,21.59,52.53,4.09,17.12,25.81,12.59,25.62,16.94,20.56,50.56,5.06,18.5,27.88,9.19,22.41,14.12,1,16
487,1457,2010,22.63,58.8,4.0,13.3,20.8,13.57,24.8,12.2,21.37,52.8,5.53,13.67,20.43,10.5,26.33,15.33,0,16
488,1242,2010,28.56,58.47,7.26,17.38,24.79,12.94,27.59,12.97,22.47,59.56,6.26,12.59,18.59,12.82,20.94,14.12,1,01
489,1326,2010,26.82,54.06,7.32,13.26,19.29,9.09,24.38,11.32,22.12,53.85,6.79,10.18,14.41,9.68,21.65,14.21,2,02
490,1207,2010,26.48,53.15,6.18,14.09,19.79,9.67,23.7,13.79,22.91,55.61,6.15,13.15,18.36,11.27,19.85,13.12,0,03
491,1268,2010,29.13,61.73,5.87,15.13,20.93,12.57,25.77,11.87,24.37,62.47,6.6,12.7,18.13,15.2,23.03,15.3,1,04
492,1277,2010,26.91,56.84,4.78,14.03,20.59,13.53,25.5,14.03,22.53,55.62,6.72,11.91,16.69,10.09,19.91,12.94,4,05
493,1397,2010,26.76,59.12,5.88,14.24,21.3,11.73,25.0,13.24,21.61,54.88,6.12,15.61,22.42,11.64,24.39,16.76,3,06
494,1329,2010,25.53,56.78,8.38,14.88,20.81,10.12,25.88,12.72,23.47,55.97,7.03,14.12,20.53,9.88,24.19,13.34,0,07
495,1424,2010,26.56,57.31,6.72,12.91,17.91,9.53,24.19,11.78,20.53,51.53,5.88,17.03,24.25,10.56,23.84,15.31,0,08
496,1320,2010,21.5,49.91,6.59,13.72,18.19,9.53,22.94,10.53,19.53,48.41,5.69,9.53,13.81,8.03,21.47,12.25,2,09
497,1210,2010,26.3,57.88,6.0,13.91,21.67,13.7,26.55,16.33,22.85,59.82,6.55,13.85,20.76,13.97,22.0,15.06,1,10
498,1361,2010,25.42,54.0,5.35,13.61,22.16,13.13,23.71,13.55,21.97,53.9,6.61,11.81,16.97,11.03,19.55,13.39,0,11
499,1308,2010,27.16,58.81,8.53,15.66,22.34,10.41,25.03,12.91,28.38,62.88,7.75,13.5,19.59,12.97,24.69,13.44,0,12
500,1222,2010,27.48,65.73,8.3,15.55,21.91,12.91,21.42,9.03,26.58,57.45,5.76,16.18,22.82,13.27,28.97,16.88,0,13
501,1325,2010,24.5,57.53,7.24,17.21,23.47,11.38,25.35,12.71,23.91,58.44,5.94,14.79,21.03,13.03,25.21,15.06,1,14
502,1364,2010,22.32,50.21,6.86,16.07,23.57,8.89,23.86,15.5,22.61,54.04,6.57,14.18,21.36,11.57,23.43,15.11,0,15
503,1250,2010,25.53,55.97,6.66,17.41,24.31,10.19,26.31,13.0,24.88,58.91,7.09,13.19,18.53,10.81,24.12,13.66,0,16
504,1393,2010,30.06,58.28,6.72,14.62,21.78,12.12,26.03,15.09,24.59,61.66,7.72,9.97,15.62,14.0,20.5,16.25,2,01
505,1243,2010,26.25,58.53,6.72,20.25,30.47,15.31,23.94,14.59,22.94,54.72,5.41,17.94,25.88,11.91,22.0,17.06,3,02
506,1338,2010,23.56,52.84,5.31,15.66,22.53,12.31,24.91,12.41,22.22,55.5,5.0,11.94,18.19,11.53,20.84,10.72,1,03
507,1435,2010,26.06,55.23,6.13,19.29,26.52,10.74,25.16,13.65,25.13,60.29,6.35,13.29,20.94,13.55,22.06,13.58,0,04
508,1139,2010,22.72,50.19,6.75,17.91,23.94,9.25,23.59,12.41,21.19,51.12,5.0,12.66,18.31,8.75,20.41,13.69,5,05
509,1462,2010,27.59,59.16,6.97,17.88,25.06,12.5,27.59,13.22,25.09,61.06,5.59,13.28,20.25,11.5,23.19,13.12,2,06
510,1140,2010,28.39,58.91,8.12,17.7,22.52,10.18,26.79,11.3,23.0,56.06,5.91,13.76,20.39,9.91,22.64,15.61,1,07
511,1211,2010,27.0,54.74,5.55,17.97,26.97,10.58,27.35,13.06,24.23,59.06,6.35,13.06,20.03,10.97,22.03,12.87,1,08
512,1199,2010,24.58,54.03,5.81,13.52,20.94,12.74,25.29,16.77,20.61,55.13,6.45,12.48,18.68,12.23,20.23,16.06,0,09
513,1196,2010,25.94,58.42,5.85,13.88,19.76,13.18,23.79,12.18,24.52,57.18,6.03,10.36,15.39,11.7,22.76,13.73,0,10
514,1278,2010,26.26,55.5,7.03,13.35,19.03,10.79,24.38,12.74,22.24,55.26,7.15,12.41,18.21,11.56,21.62,14.41,0,11
515,1431,2010,27.09,56.94,6.16,15.44,22.97,9.91,26.44,13.16,21.38,54.81,5.72,15.72,23.5,11.5,24.06,15.91,0,12
516,1293,2010,26.78,53.94,6.28,16.25,23.12,12.0,24.25,14.5,21.28,54.75,5.47,13.0,18.59,12.12,18.72,16.53,1,13
517,1324,2010,26.16,58.81,5.81,17.09,23.91,13.59,24.44,13.72,26.94,59.09,5.28,12.56,18.59,11.06,22.91,12.84,0,14
518,1317,2010,24.13,52.57,5.27,19.93,27.77,10.53,25.9,14.77,25.6,59.07,4.97,13.73,19.3,11.1,22.2,12.8,0,15
519,1436,2010,23.62,53.47,4.74,18.65,27.06,12.26,24.85,14.06,22.59,56.94,5.47,13.71,19.91,12.41,21.59,13.62,0,16
520,1326,2011,27.44,55.59,7.38,14.82,21.03,11.21,23.29,10.18,22.71,53.38,6.29,8.12,11.15,9.12,20.56,15.03,2,01
521,1314,2011,27.91,62.09,5.24,15.61,23.55,14.18,28.33,13.52,25.27,62.52,7.12,10.09,15.52,12.03,23.97,14.18,3,02
522,1393,2011,26.88,57.33,6.36,13.48,20.45,12.61,25.24,12.12,22.58,57.39,7.03,11.15,16.88,12.73,21.42,14.0,1,03
523,1246,2011,26.79,58.18,7.36,15.48,21.58,12.09,26.0,10.67,22.67,58.0,5.76,12.76,17.79,11.55,22.3,12.27,4,04
524,1452,2011,23.68,55.42,6.26,15.94,22.58,14.39,23.03,12.1,22.68,55.45,5.19,13.55,19.61,12.74,21.16,12.06,1,05
525,1462,2011,24.61,53.19,5.52,17.87,23.9,10.23,25.26,11.97,22.03,54.77,6.55,13.94,19.06,9.77,21.35,12.45,0,06
526,1449,2011,30.36,64.48,8.82,13.97,20.94,14.03,25.3,12.36,23.94,57.61,5.21,17.3,25.61,11.79,22.94,14.88,1,07
527,1206,2011,25.91,54.66,6.72,14.81,21.47,10.59,24.5,10.94,22.06,54.25,5.56,11.84,17.38,11.09,21.69,13.62,1,08
528,1437,2011,24.28,55.22,6.34,17.81,23.5,12.25,24.88,11.97,22.44,55.34,6.44,14.25,20.03,10.75,21.75,12.06,0,09
529,1208,2011,25.0,55.38,4.72,14.09,20.25,12.38,25.34,13.41,22.34,56.44,5.81,13.78,19.81,11.78,21.25,12.22,0,10
530,1266,2011,26.62,56.91,5.26,17.59,25.44,12.41,23.79,11.97,25.32,57.94,7.29,11.12,16.91,11.65,21.85,14.06,2,11
531,1155,2011,23.72,53.72,6.5,14.31,20.66,11.47,23.44,13.34,21.22,53.06,5.5,13.0,18.41,11.28,21.72,15.19,1,12
532,1412,2011,24.6,55.9,7.57,12.13,16.87,11.5,24.5,12.27,22.43,54.73,5.07,12.4,17.77,10.97,22.57,12.43,0,12
533,1343,2011,24.43,52.8,6.13,14.5,19.77,9.77,24.73,12.3,22.67,53.5,4.77,13.83,19.1,9.17,21.57,11.93,0,13
534,1232,2011,22.34,52.66,6.75,14.41,20.22,10.53,24.41,14.06,21.09,52.19,5.72,16.88,23.56,10.47,23.12,12.69,0,14
535,1254,2011,28.03,60.12,6.91,19.62,30.44,14.47,27.38,15.34,28.38,65.56,6.41,10.72,16.41,13.0,23.75,14.97,0,15
536,1106,2011,20.91,52.56,4.81,14.94,24.53,13.31,22.28,15.72,20.5,49.66,5.34,18.09,26.16,11.25,23.5,15.59,0,16
537,1427,2011,23.48,54.72,7.14,16.38,22.76,10.34,24.07,13.48,24.07,56.9,7.45,15.14,21.52,12.03,24.21,13.69,1,16
538,1181,2011,28.12,59.97,8.0,16.82,22.44,12.29,25.97,12.24,24.0,60.03,4.59,11.68,18.12,13.06,22.47,14.97,2,01
539,1361,2011,26.09,57.0,5.78,13.06,18.66,12.59,24.69,11.03,21.38,54.25,4.91,11.25,15.66,10.56,20.94,12.69,2,02
540,1163,2011,26.0,60.06,5.83,15.57,20.63,14.43,25.14,11.74,24.31,60.6,6.31,11.43,16.6,13.34,22.14,12.14,6,03
541,1400,2011,26.47,58.32,5.71,16.26,25.21,13.79,26.71,11.82,22.32,58.24,4.32,12.41,18.09,11.62,22.29,13.0,1,04
542,1112,2011,25.41,54.0,7.94,17.76,23.79,10.41,24.18,12.85,24.71,55.74,4.59,13.47,20.24,9.85,20.82,12.68,3,05
543,1153,2011,24.15,55.45,6.42,14.24,21.39,13.09,22.55,11.58,20.97,51.0,4.82,12.45,17.88,9.94,21.03,14.36,1,06
544,1396,2011,25.59,57.12,6.09,13.66,19.69,11.03,25.06,10.78,23.0,55.91,5.41,10.75,15.28,9.97,23.28,13.31,1,07
545,1276,2011,23.5,53.12,8.12,10.38,14.81,8.06,23.53,10.16,22.75,53.09,6.47,10.66,15.75,9.78,24.12,11.56,1,08
546,1397,2011,24.91,57.52,5.21,15.61,22.85,13.88,24.09,13.21,22.79,54.97,6.7,15.03,21.3,11.39,22.42,14.09,0,09
