Season,TeamID,PointScored,PointAllowed,FGM,FGA,3P,3PA,FTM,FTA,ORB,DRB,Ast,TO,Stl,WBlk,PF,WScore,LTeamID,LScore,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2012,1276.0,69.13,58.52,24.3,50.74,8.22,22.04,12.3,16.91,8.17,22.87,13.43,10.78,5.22,2.39,15.04,,,,,,,,,,,,,,,,
2012,1277.0,75.19,57.19,26.89,53.78,5.67,15.15,15.74,22.52,11.11,26.96,16.56,12.44,7.7,4.63,16.78,,,,,,,,,,,,,,,,
2012,1278.0,72.63,60.79,25.74,51.16,5.32,14.37,15.84,23.05,11.21,24.0,16.79,13.68,8.58,5.63,17.58,,,,,,,,,,,,,,,,
2012,1279.0,68.35,58.6,24.05,53.45,4.4,14.15,15.85,26.6,12.8,27.15,11.8,14.55,6.75,5.7,16.95,,,,,,,,,,,,,,,,
2012,1280.0,75.86,64.57,27.62,57.86,7.0,19.24,13.62,19.24,11.19,26.43,14.48,11.05,6.62,4.0,12.67,,,,,,,,,,,,,,,,
2012,1281.0,81.5,63.87,28.57,55.03,8.33,20.33,16.03,21.07,8.97,23.43,16.53,10.2,8.2,2.97,13.37,,,,,,,,,,,,,,,,
2012,1282.0,74.7,63.5,25.3,50.3,10.8,22.6,13.3,17.3,7.4,21.2,15.1,12.3,6.7,4.1,15.9,,,,,,,,,,,,,,,,
2012,1283.0,67.47,54.87,24.27,53.13,5.67,15.33,13.27,17.53,9.2,26.93,13.27,10.67,4.93,2.4,17.07,,,,,,,,,,,,,,,,
2012,1284.0,74.92,64.0,27.25,57.75,7.75,18.83,12.67,17.58,10.33,22.83,16.58,13.67,9.92,1.92,17.83,,,,,,,,,,,,,,,,
2012,1285.0,73.52,59.39,25.7,52.3,6.74,16.78,15.39,21.17,8.22,24.57,14.61,12.39,7.61,3.87,17.35,,,,,,,,,,,,,,,,
2012,1286.0,75.6,67.7,26.7,54.8,8.2,18.7,14.0,19.7,9.6,22.7,15.3,12.4,6.0,3.9,18.1,,,,,,,,,,,,,,,,
2012,1287.0,64.0,53.67,20.87,45.27,6.0,16.47,16.27,21.13,9.53,21.53,12.2,14.07,9.33,1.47,17.53,,,,,,,,,,,,,,,,
2012,1288.0,74.78,64.67,25.78,51.11,6.33,15.44,16.89,23.78,10.33,24.67,13.22,15.22,6.67,5.33,18.11,,,,,,,,,,,,,,,,
2012,1290.0,72.95,62.71,24.9,58.48,8.14,23.81,15.0,23.0,14.24,25.29,14.14,15.05,9.38,2.71,19.52,,,,,,,,,,,,,,,,
2012,1291.0,66.88,56.62,24.62,54.62,6.88,18.12,10.75,16.38,12.25,25.5,11.38,15.12,6.75,3.12,17.38,,,,,,,,,,,,,,,,
2012,1292.0,72.38,58.79,25.88,52.33,4.58,13.0,16.04,25.29,11.29,24.71,15.5,13.71,7.58,4.58,19.21,,,,,,,,,,,,,,,,
2012,1293.0,74.44,62.0,24.7,51.89,7.33,18.07,17.7,24.22,10.78,22.48,12.52,13.81,8.04,4.33,18.04,,,,,,,,,,,,,,,,
2012,1294.0,73.12,62.5,24.75,49.5,6.5,13.12,17.12,24.88,9.38,29.0,12.5,16.0,5.38,2.88,16.88,,,,,,,,,,,,,,,,
2012,1295.0,79.12,65.81,27.56,52.88,6.25,15.81,17.75,24.25,7.94,27.06,15.38,12.5,6.0,4.38,19.25,,,,,,,,,,,,,,,,
2012,1296.0,64.0,59.5,21.0,45.25,9.0,18.75,13.0,18.75,10.25,23.0,11.75,14.0,4.25,2.5,18.5,,,,,,,,,,,,,,,,
2012,1298.0,71.0,63.0,24.5,49.0,6.0,14.0,16.0,23.0,9.0,25.5,17.5,15.0,7.5,3.0,15.5,,,,,,,,,,,,,,,,
2012,1299.0,82.11,70.11,28.44,60.56,8.78,22.11,16.44,23.33,12.0,29.0,16.78,15.89,7.78,2.67,19.56,,,,,,,,,,,,,,,,
2012,1300.0,69.69,56.23,23.0,49.08,6.31,17.85,17.38,24.23,8.69,24.0,12.77,15.54,8.15,3.31,18.62,,,,,,,,,,,,,,,,
2012,1301.0,75.73,62.68,27.09,56.82,5.77,15.59,15.77,21.23,11.86,26.45,17.41,12.14,7.0,4.27,15.36,,,,,,,,,,,,,,,,
2012,1303.0,77.0,72.0,27.0,51.0,7.0,23.0,16.0,23.0,5.0,29.0,12.0,9.0,4.0,3.0,13.0,,,,,,,,,,,,,,,,
2012,1304.0,69.92,59.58,24.17,51.33,7.33,19.33,14.25,19.58,9.67,25.08,14.5,13.67,6.5,3.25,16.08,,,,,,,,,,,,,,,,
2012,1305.0,71.92,62.04,24.72,52.76,7.12,17.84,15.36,23.48,11.36,25.92,13.36,13.92,5.96,5.24,16.56,,,,,,,,,,,,,,,,
2012,1306.0,64.58,56.25,22.58,52.17,7.58,20.25,11.83,19.5,10.0,24.92,11.0,12.33,5.75,2.5,16.92,,,,,,,,,,,,,,,,
2012,1307.0,74.35,56.12,25.73,53.58,7.69,19.46,15.19,21.62,10.12,27.54,16.58,12.73,7.35,3.35,16.77,,,,,,,,,,,,,,,,
2012,1308.0,80.67,65.21,27.5,55.33,4.58,13.21,21.08,31.33,14.21,27.04,14.5,14.92,6.5,4.29,17.17,,,,,,,,,,,,,,,,
2012,1310.0,75.0,66.79,24.71,59.0,8.79,23.43,16.79,23.21,13.36,21.43,14.29,12.29,9.29,3.29,19.79,,,,,,,,,,,,,,,,
2012,1311.0,76.0,67.12,26.38,51.12,7.25,19.25,16.0,22.25,8.38,24.25,13.88,13.62,5.62,2.38,18.38,,,,,,,,,,,,,,,,
2012,1312.0,71.91,58.82,24.36,58.09,9.55,22.64,13.64,19.18,11.09,26.55,14.45,10.45,7.82,2.45,17.91,,,,,,,,,,,,,,,,
2012,1313.0,72.54,63.96,25.29,53.88,4.96,15.54,17.0,25.29,10.96,25.79,12.46,14.42,6.5,5.12,18.83,,,,,,,,,,,,,,,,
2012,1314.0,83.17,63.79,30.55,65.34,5.07,14.93,17.0,24.9,15.83,30.41,18.21,11.69,7.17,5.83,14.07,,,,,,,,,,,,,,,,
2012,1315.0,72.23,61.62,25.0,51.46,7.23,19.0,15.0,24.0,9.38,25.15,14.54,13.23,7.38,4.92,16.0,,,,,,,,,,,,,,,,
2012,1316.0,76.07,65.33,27.4,53.47,7.2,16.93,14.07,22.2,10.8,25.87,13.93,15.4,6.8,3.4,17.87,,,,,,,,,,,,,,,,
2012,1317.0,74.53,61.27,27.0,58.73,5.93,16.0,14.6,20.13,12.2,27.93,13.53,13.67,6.07,4.73,15.8,,,,,,,,,,,,,,,,
2012,1318.0,65.86,58.07,21.86,48.71,6.14,14.79,16.0,21.79,11.07,22.5,13.57,14.14,7.86,4.21,16.79,,,,,,,,,,,,,,,,
2012,1319.0,74.0,66.33,26.0,53.0,8.33,16.33,13.67,18.33,9.33,20.67,18.0,12.33,7.0,0.67,16.33,,,,,,,,,,,,,,,,
2012,1320.0,69.28,58.0,22.56,49.0,8.06,19.0,16.11,21.67,7.44,24.28,11.0,11.0,5.89,2.11,15.56,,,,,,,,,,,,,,,,
2012,1321.0,75.39,63.94,25.72,53.22,10.17,24.89,13.78,19.5,8.28,20.78,17.06,9.39,7.44,4.17,15.11,,,,,,,,,,,,,,,,
2012,1322.0,76.77,64.62,26.62,55.54,6.38,18.0,17.15,27.69,11.31,24.85,15.38,14.31,9.69,7.77,19.54,,,,,,,,,,,,,,,,
2012,1323.0,71.91,57.95,24.32,52.5,7.45,19.23,15.82,21.68,9.86,26.14,16.95,9.64,4.95,3.82,12.73,,,,,,,,,,,,,,,,
2012,1324.0,85.44,74.31,27.19,58.44,9.31,23.75,21.75,29.44,11.31,26.38,14.75,11.62,6.62,2.44,18.94,,,,,,,,,,,,,,,,
2012,1325.0,72.58,61.19,25.38,57.19,7.62,21.38,14.19,20.88,12.85,22.42,13.58,12.81,9.31,2.88,18.85,,,,,,,,,,,,,,,,
2012,1326.0,78.07,56.74,28.81,57.44,5.15,14.96,15.3,22.0,11.59,26.07,16.48,11.19,7.63,3.3,15.81,,,,,,,,,,,,,,,,
2012,1328.0,77.2,63.0,27.53,59.6,5.67,13.87,16.47,21.73,13.87,25.73,15.4,12.87,7.4,4.47,16.8,,,,,,,,,,,,,,,,
2012,1329.0,73.29,61.21,23.36,52.64,6.29,19.14,20.29,26.57,8.29,26.57,11.57,10.5,7.64,4.36,17.93,,,,,,,,,,,,,,,,
2012,1330.0,70.4,58.55,25.4,57.65,6.55,18.1,13.05,20.95,14.4,26.0,14.55,13.25,9.45,4.5,17.4,,,,,,,,,,,,,,,,
2012,1331.0,75.07,64.63,26.0,51.96,5.81,14.89,17.26,22.96,10.11,22.26,14.11,12.74,6.3,2.74,16.67,,,,,,,,,,,,,,,,
2012,1332.0,74.86,63.82,25.41,52.68,7.55,18.41,16.5,22.59,9.68,23.82,13.95,12.45,6.73,3.41,16.18,,,,,,,,,,,,,,,,
2012,1333.0,83.89,67.83,29.0,56.67,6.56,15.94,19.33,28.28,11.44,23.22,17.11,14.22,10.17,4.17,18.44,,,,,,,,,,,,,,,,
2012,1334.0,65.89,56.67,21.22,50.44,6.22,19.56,17.22,23.0,10.78,24.22,14.22,12.78,6.11,2.67,16.11,,,,,,,,,,,,,,,,
2012,1335.0,68.21,60.11,23.89,50.26,7.74,18.42,12.68,17.32,7.42,22.42,13.89,12.63,7.79,2.16,18.95,,,,,,,,,,,,,,,,
2012,1336.0,67.25,55.42,22.83,53.08,7.92,21.33,13.67,19.67,12.25,23.08,12.17,12.17,8.5,2.92,17.67,,,,,,,,,,,,,,,,
2012,1337.0,66.78,56.89,22.22,51.0,5.56,14.56,16.78,24.22,12.67,26.89,13.44,13.56,4.89,3.44,17.67,,,,,,,,,,,,,,,,
2012,1338.0,78.24,64.41,28.12,56.12,7.47,18.59,14.53,20.18,14.12,25.06,17.65,12.59,4.29,3.65,16.29,,,,,,,,,,,,,,,,
2012,1339.0,71.83,65.17,24.0,49.17,5.33,12.67,18.5,23.5,9.17,28.17,13.67,14.5,2.83,3.33,17.5,,,,,,,,,,,,,,,,
2012,1340.0,77.93,67.67,25.47,50.0,5.73,15.67,21.27,29.2,9.4,26.33,11.8,14.4,5.73,3.6,17.07,,,,,,,,,,,,,,,,
2012,1341.0,66.45,59.09,24.27,56.91,6.0,15.82,11.91,20.0,12.27,26.73,11.45,15.91,7.73,3.64,16.45,,,,,,,,,,,,,,,,
2012,1342.0,68.77,59.62,23.69,47.92,5.46,14.54,15.92,22.15,9.0,22.23,11.92,11.38,4.92,1.92,14.69,,,,,,,,,,,,,,,,
2012,1343.0,70.29,58.88,25.41,51.71,7.35,18.0,12.12,16.94,7.82,25.06,15.18,12.53,7.47,3.76,15.0,,,,,,,,,,,,,,,,
2012,1344.0,75.47,62.8,26.13,56.4,5.13,12.33,18.07,25.4,13.4,27.33,15.4,12.8,6.0,6.33,15.73,,,,,,,,,,,,,,,,
2012,1345.0,77.0,61.19,27.29,56.9,8.9,21.71,13.52,20.9,11.19,23.29,15.19,9.19,6.76,3.33,16.9,,,,,,,,,,,,,,,,
2012,1346.0,73.06,61.56,25.72,58.94,4.83,13.17,16.78,25.44,17.06,27.33,12.67,12.72,5.94,3.89,19.33,,,,,,,,,,,,,,,,
2012,1347.0,66.25,58.25,22.5,51.25,6.5,18.25,14.75,24.75,8.75,25.75,12.5,12.0,8.75,2.75,20.25,,,,,,,,,,,,,,,,
2012,1348.0,78.71,69.14,26.86,60.86,6.14,19.0,18.86,26.86,16.29,26.86,12.57,13.43,7.86,4.57,15.86,,,,,,,,,,,,,,,,
2012,1349.0,72.36,61.29,25.0,54.86,6.21,17.21,16.14,23.07,10.71,28.0,16.07,13.57,7.21,4.21,17.21,,,,,,,,,,,,,,,,
2012,1350.0,74.94,60.38,25.0,53.25,9.38,22.25,15.56,21.06,10.19,22.88,14.62,11.12,6.44,4.94,16.31,,,,,,,,,,,,,,,,
2012,1351.0,79.62,68.69,26.38,53.69,9.0,20.54,17.85,24.69,9.15,27.46,15.92,14.38,6.46,4.15,16.92,,,,,,,,,,,,,,,,
2012,1352.0,70.46,59.46,23.21,52.38,6.83,17.67,17.21,24.54,13.33,23.25,14.0,14.54,8.92,2.33,20.0,,,,,,,,,,,,,,,,
2012,1353.0,72.57,60.0,25.64,55.36,5.5,14.5,15.79,21.14,12.86,24.86,14.57,14.5,8.14,4.5,19.21,,,,,,,,,,,,,,,,
2012,1354.0,83.67,74.67,29.67,65.33,7.0,21.67,17.33,24.67,16.0,26.0,15.33,10.67,6.33,4.0,18.33,,,,,,,,,,,,,,,,
2012,1355.0,78.56,62.52,26.48,55.08,8.0,19.64,17.6,23.64,9.48,24.52,14.44,9.76,6.84,2.08,16.04,,,,,,,,,,,,,,,,
2012,1356.0,72.25,59.75,26.25,52.12,5.12,15.25,14.62,22.75,10.38,23.5,13.75,13.88,8.25,4.0,19.12,,,,,,,,,,,,,,,,
2012,1357.0,73.43,63.0,25.43,53.36,6.86,16.36,15.71,21.0,10.0,25.36,13.93,14.57,6.86,3.36,16.71,,,,,,,,,,,,,,,,
2012,1358.0,66.67,56.11,22.11,49.0,5.22,14.33,17.22,29.11,10.89,27.56,13.67,15.22,6.0,3.11,19.78,,,,,,,,,,,,,,,,
2012,1359.0,70.33,65.33,23.22,49.0,9.33,24.44,14.56,20.78,8.0,22.11,14.67,11.11,6.22,1.89,15.0,,,,,,,,,,,,,,,,
2012,1360.0,71.36,61.64,24.55,50.18,7.36,16.0,14.91,22.82,8.55,24.09,15.09,12.91,6.64,3.73,17.82,,,,,,,,,,,,,,,,
2012,1361.0,71.62,61.88,25.79,54.92,5.67,16.17,14.38,20.58,10.33,26.33,13.0,12.33,5.79,2.46,15.21,,,,,,,,,,,,,,,,
2012,1362.0,78.22,67.72,27.17,54.89,7.33,18.39,16.56,23.72,9.89,24.72,13.44,13.17,8.67,2.33,16.44,,,,,,,,,,,,,,,,
2012,1363.0,75.38,65.38,24.5,55.5,9.5,25.12,16.88,21.88,9.88,26.62,16.75,13.38,5.75,1.38,15.62,,,,,,,,,,,,,,,,
2012,1364.0,73.83,58.44,25.72,54.06,7.94,19.83,14.44,20.17,11.56,26.67,16.06,11.33,6.11,5.39,15.94,,,,,,,,,,,,,,,,
2012,1365.0,75.33,64.5,23.5,54.33,9.83,25.83,18.5,25.0,12.17,25.0,14.0,12.33,4.0,2.33,17.83,,,,,,,,,,,,,,,,
2012,1366.0,67.42,53.89,23.58,53.05,6.21,18.32,14.05,23.63,13.37,23.89,13.26,13.89,7.05,3.68,17.95,,,,,,,,,,,,,,,,
2012,1367.0,72.89,63.78,26.33,57.89,6.22,16.83,14.0,21.67,14.33,23.33,13.33,13.72,7.94,4.39,17.83,,,,,,,,,,,,,,,,
2012,1368.0,67.11,60.0,23.44,51.89,4.67,12.67,15.56,25.0,10.11,26.0,13.56,13.78,6.56,4.11,16.78,,,,,,,,,,,,,,,,
2012,1369.0,74.46,63.0,27.08,54.08,7.08,16.54,13.23,20.23,10.85,26.0,16.54,12.62,4.38,3.62,16.85,,,,,,,,,,,,,,,,
2012,1370.0,87.4,74.3,32.1,65.8,7.7,21.5,15.5,21.5,13.4,30.5,16.0,14.7,9.1,2.9,18.8,,,,,,,,,,,,,,,,
2012,1371.0,75.05,60.05,27.0,55.9,7.7,18.85,13.35,19.35,10.6,25.75,15.75,12.05,8.8,3.8,16.45,,,,,,,,,,,,,,,,
2012,1372.0,64.94,51.69,23.75,48.56,3.75,10.12,13.69,22.06,11.25,24.75,15.81,12.88,6.69,2.88,15.31,,,,,,,,,,,,,,,,
2012,1373.0,70.21,62.5,24.86,55.07,5.57,15.21,14.93,21.79,10.64,28.0,13.57,12.93,5.14,4.21,13.57,,,,,,,,,,,,,,,,
2012,1374.0,66.0,57.27,21.36,48.27,8.82,21.73,14.45,19.91,8.36,22.18,13.55,12.73,6.36,2.09,15.27,,,,,,,,,,,,,,,,
2012,1375.0,73.69,63.69,25.44,56.0,5.38,13.12,17.44,23.81,15.06,28.0,12.5,15.75,5.06,5.75,17.19,,,,,,,,,,,,,,,,
2012,1376.0,64.3,53.5,22.8,53.1,6.3,17.9,12.4,17.6,12.3,21.5,11.2,11.9,7.7,5.9,15.1,,,,,,,,,,,,,,,,
2012,1377.0,76.88,67.75,27.75,54.88,8.12,18.5,13.25,18.62,7.5,25.88,17.25,11.62,7.38,4.75,14.62,,,,,,,,,,,,,,,,
2012,1378.0,65.53,54.95,23.63,49.37,4.89,13.42,13.37,18.89,10.79,24.16,14.11,12.11,5.26,3.89,13.63,,,,,,,,,,,,,,,,
2012,1379.0,72.39,64.0,23.7,56.17,6.04,16.48,18.96,24.91,13.78,23.43,11.43,11.13,5.7,3.26,18.87,,,,,,,,,,,,,,,,
2012,1380.0,64.79,57.21,22.07,48.29,5.36,14.21,15.29,22.43,7.57,25.5,10.5,12.14,5.79,3.86,17.93,,,,,,,,,,,,,,,,
2012,1381.0,71.92,63.67,26.58,50.5,2.33,6.67,16.42,22.08,8.83,24.92,17.17,13.67,6.0,2.5,19.58,,,,,,,,,,,,,,,,
2012,1382.0,76.35,62.5,25.3,52.5,5.65,15.25,20.1,26.0,12.15,25.55,15.2,13.3,5.6,4.85,18.4,,,,,,,,,,,,,,,,
2012,1383.0,73.8,62.93,24.8,53.27,8.67,21.33,15.53,21.93,10.27,26.0,14.53,15.67,6.93,2.13,18.6,,,,,,,,,,,,,,,,
2012,1384.0,71.5,62.33,25.67,49.0,5.5,12.0,14.67,21.83,8.67,23.67,16.17,13.67,6.33,2.17,15.33,,,,,,,,,,,,,,,,
2012,1385.0,72.15,62.15,26.23,55.77,4.46,13.54,15.23,22.23,11.15,25.38,12.38,13.08,8.77,4.08,14.15,,,,,,,,,,,,,,,,
2012,1386.0,75.2,63.5,26.4,54.4,7.0,17.1,15.4,22.2,9.65,28.65,15.45,12.25,5.0,8.05,14.35,,,,,,,,,,,,,,,,
2012,1387.0,70.42,53.42,24.71,52.42,7.5,18.96,13.5,18.67,9.92,23.38,14.75,11.29,7.17,3.42,15.83,,,,,,,,,,,,,,,,
2012,1388.0,77.08,61.24,26.28,54.56,7.72,21.0,16.8,23.08,11.72,25.84,16.36,11.76,7.32,3.08,15.6,,,,,,,,,,,,,,,,
2012,1389.0,63.8,53.2,22.2,51.8,6.0,15.6,13.4,19.6,10.6,21.2,11.6,12.6,8.6,3.8,17.2,,,,,,,,,,,,,,,,
2012,1390.0,74.9,58.95,26.1,55.9,7.67,18.52,15.05,22.29,12.57,26.62,13.81,14.1,6.19,3.19,18.95,,,,,,,,,,,,,,,,
2012,1391.0,73.0,63.88,25.25,52.12,7.38,18.25,15.12,22.12,11.0,28.88,17.25,19.25,6.75,2.88,18.12,,,,,,,,,,,,,,,,
2012,1392.0,69.48,55.81,24.38,53.57,6.29,17.0,14.43,20.38,12.9,24.81,11.33,11.76,5.19,1.76,14.0,,,,,,,,,,,,,,,,
2012,1393.0,75.32,59.84,28.0,59.45,6.16,18.03,13.16,18.94,12.71,22.94,15.94,10.45,9.65,7.35,14.9,,,,,,,,,,,,,,,,
2012,1394.0,58.0,55.5,20.67,49.5,3.33,15.0,13.33,21.17,9.83,25.33,13.17,15.83,5.5,2.17,18.83,,,,,,,,,,,,,,,,
2012,1395.0,73.75,65.94,25.75,57.0,7.56,20.31,14.69,21.12,11.31,23.0,15.5,12.75,7.12,3.12,18.12,,,,,,,,,,,,,,,,
2012,1396.0,77.75,67.33,27.88,58.46,7.5,18.21,14.5,20.0,10.79,25.42,16.12,12.5,7.04,4.33,16.46,,,,,,,,,,,,,,,,
2012,1397.0,73.53,61.0,24.88,52.06,7.76,19.82,16.0,22.76,10.47,26.71,14.65,12.88,5.71,4.53,17.0,,,,,,,,,,,,,,,,
2012,1398.0,69.61,61.78,23.28,50.0,5.78,15.67,17.28,24.78,9.22,24.0,12.89,13.39,7.89,4.11,16.78,,,,,,,,,,,,,,,,
2012,1399.0,79.53,70.12,26.88,51.76,6.47,14.18,19.29,25.65,9.94,23.41,15.18,14.65,7.47,1.94,17.94,,,,,,,,,,,,,,,,
2012,1400.0,73.6,58.4,24.4,55.45,5.45,17.6,19.35,26.75,13.2,24.65,12.5,12.0,7.45,4.05,16.7,,,,,,,,,,,,,,,,
2012,1401.0,65.62,51.92,24.77,52.46,4.31,14.08,11.77,18.31,11.77,27.46,13.62,13.69,5.31,3.15,16.62,,,,,,,,,,,,,,,,
2012,1402.0,83.78,71.89,29.11,61.56,9.22,22.33,16.33,24.56,12.11,27.11,14.33,14.11,6.78,2.78,19.89,,,,,,,,,,,,,,,,
2012,1403.0,71.75,59.38,24.88,48.62,5.75,13.88,16.25,23.12,7.62,25.5,12.62,15.38,6.38,4.5,21.12,,,,,,,,,,,,,,,,
2012,1404.0,67.5,64.5,23.0,51.0,2.5,11.5,19.0,27.5,12.5,22.5,9.5,15.5,9.0,3.5,17.5,,,,,,,,,,,,,,,,
2012,1405.0,72.12,62.94,24.62,52.56,6.12,15.44,16.75,23.44,11.69,23.94,13.31,13.0,7.06,2.25,17.31,,,,,,,,,,,,,,,,
2012,1406.0,66.0,61.0,22.0,45.0,1.0,8.0,21.0,31.0,12.0,29.0,8.0,17.0,8.0,5.0,15.0,,,,,,,,,,,,,,,,
2012,1407.0,79.0,70.67,28.11,60.22,9.56,24.22,13.22,18.22,12.56,22.11,15.44,10.89,6.22,3.0,16.0,,,,,,,,,,,,,,,,
2012,1408.0,70.31,53.15,24.0,54.46,6.77,18.38,15.54,23.46,11.69,26.0,14.38,12.23,8.54,4.15,15.15,,,,,,,,,,,,,,,,
2012,1409.0,68.24,57.59,22.53,47.53,5.71,14.24,17.47,24.82,10.35,27.29,12.06,14.65,4.47,6.12,16.88,,,,,,,,,,,,,,,,
2012,1410.0,74.86,67.86,22.86,51.0,8.29,20.29,20.86,28.57,8.71,22.71,15.0,13.86,5.57,1.71,17.29,,,,,,,,,,,,,,,,
2012,1411.0,70.53,54.93,23.13,49.8,5.53,15.33,18.73,29.33,12.87,26.73,12.2,16.53,9.6,4.07,17.47,,,,,,,,,,,,,,,,
2012,1412.0,67.53,58.13,22.67,48.73,6.53,16.8,15.67,22.27,11.0,26.93,13.2,14.4,4.8,4.13,15.27,,,,,,,,,,,,,,,,
2012,1413.0,75.0,68.75,23.75,54.0,8.25,22.75,19.25,24.75,11.0,26.0,11.75,12.75,5.75,3.25,17.25,,,,,,,,,,,,,,,,
2012,1414.0,76.1,66.7,26.7,56.0,8.5,21.1,14.2,23.0,10.6,27.6,18.4,15.1,5.3,6.3,16.7,,,,,,,,,,,,,,,,
2012,1415.0,65.75,61.58,22.75,52.83,5.17,12.83,15.08,21.08,11.0,24.33,10.5,11.83,4.92,4.5,17.42,,,,,,,,,,,,,,,,
2012,1416.0,67.4,57.75,23.75,53.6,5.85,17.5,14.05,21.55,13.4,24.65,12.5,11.75,6.45,4.65,14.55,,,,,,,,,,,,,,,,
2012,1417.0,70.72,54.44,26.44,53.89,5.33,13.28,12.5,18.78,10.22,26.44,15.67,11.44,8.06,5.33,15.67,,,,,,,,,,,,,,,,
2012,1418.0,72.27,63.13,25.27,54.8,5.8,15.4,15.93,25.73,11.87,28.73,11.13,16.47,5.2,5.6,20.07,,,,,,,,,,,,,,,,
2012,1419.0,72.67,58.33,26.0,52.0,9.33,20.0,11.33,18.0,9.33,27.0,14.0,10.67,4.67,3.33,17.67,,,,,,,,,,,,,,,,
2012,1420.0,69.5,62.0,23.75,56.5,6.0,13.5,16.0,24.0,13.5,25.75,8.5,14.25,7.5,2.25,19.5,,,,,,,,,,,,,,,,
2012,1421.0,82.05,68.95,26.62,53.81,5.95,16.86,22.86,29.05,10.24,23.86,16.9,13.1,8.24,2.62,17.24,,,,,,,,,,,,,,,,
2012,1422.0,74.42,68.08,25.83,60.83,8.0,21.42,14.75,20.67,12.58,25.25,12.75,13.42,8.75,3.33,20.83,,,,,,,,,,,,,,,,
2012,1423.0,73.4,65.8,25.4,57.2,6.3,17.8,16.3,21.8,12.6,26.9,13.3,10.7,4.7,4.8,18.3,,,,,,,,,,,,,,,,
2012,1424.0,79.5,63.75,28.12,59.17,8.79,22.92,14.46,21.04,12.21,27.42,19.25,14.5,9.17,5.46,17.12,,,,,,,,,,,,,,,,
2012,1425.0,65.83,53.33,24.17,49.0,5.33,15.0,12.17,19.0,9.33,20.0,12.5,10.33,6.5,2.5,14.0,,,,,,,,,,,,,,,,
2012,1426.0,78.09,62.87,25.74,55.83,6.96,18.83,19.65,27.57,13.22,27.65,13.91,16.91,8.13,4.22,18.43,,,,,,,,,,,,,,,,
2012,1427.0,77.19,66.69,26.12,53.06,8.44,19.0,16.5,22.19,8.5,24.31,14.19,14.62,8.81,3.0,17.56,,,,,,,,,,,,,,,,
2012,1428.0,65.4,57.2,21.8,44.8,6.6,17.4,15.2,21.4,7.2,22.6,14.4,11.8,7.4,3.8,15.8,,,,,,,,,,,,,,,,
2012,1429.0,72.0,60.0,25.44,50.31,6.44,15.12,14.69,21.0,8.38,25.44,15.5,11.81,4.0,4.25,17.06,,,,,,,,,,,,,,,,
2012,1430.0,72.06,62.44,25.12,57.38,5.69,16.75,16.12,22.69,12.12,29.06,13.38,13.0,7.0,4.06,15.62,,,,,,,,,,,,,,,,
2012,1431.0,69.0,57.87,24.27,49.4,5.13,13.73,15.33,21.67,8.33,25.8,15.67,12.53,4.93,2.53,16.0,,,,,,,,,,,,,,,,
2012,1433.0,70.54,58.46,23.96,56.39,7.57,21.86,15.04,21.86,12.46,21.25,12.57,11.32,11.46,3.79,17.96,,,,,,,,,,,,,,,,
2012,1434.0,71.25,62.35,23.65,46.95,7.1,18.85,16.85,23.6,8.1,24.2,14.25,14.65,6.3,3.25,16.8,,,,,,,,,,,,,,,,
2012,1435.0,75.92,61.67,25.38,52.92,9.04,22.29,16.12,22.54,10.38,24.96,13.33,12.83,5.96,3.83,15.92,,,,,,,,,,,,,,,,
2012,1436.0,71.83,58.65,24.48,53.3,5.96,16.17,16.91,21.91,11.7,26.04,14.7,12.52,6.78,2.26,17.04,,,,,,,,,,,,,,,,
2012,1437.0,78.23,63.77,25.46,57.46,7.0,20.31,20.31,26.62,15.0,28.15,13.77,14.85,6.54,3.46,16.92,,,,,,,,,,,,,,,,
2012,1438.0,66.68,51.23,23.73,49.14,5.36,14.18,13.86,19.09,8.05,25.64,13.14,10.64,6.77,3.0,15.45,,,,,,,,,,,,,,,,
2012,1439.0,71.56,59.19,24.88,53.56,6.56,17.0,15.25,20.31,11.44,23.38,13.62,11.81,6.12,3.81,16.81,,,,,,,,,,,,,,,,
2012,1440.0,79.21,70.86,26.43,56.14,8.5,24.64,17.86,23.57,8.21,23.79,13.36,12.86,8.0,4.29,18.14,,,,,,,,,,,,,,,,
2012,1441.0,75.67,66.6,26.4,58.4,9.0,21.73,13.87,20.47,12.8,23.93,12.6,12.07,7.67,2.27,18.8,,,,,,,,,,,,,,,,
2012,1442.0,63.75,53.88,23.06,47.31,6.0,13.44,11.62,16.38,6.5,22.25,14.38,11.0,7.0,3.06,14.0,,,,,,,,,,,,,,,,
2012,1443.0,67.67,61.6,21.87,51.33,5.27,16.47,18.67,26.53,11.73,24.47,11.67,15.6,5.53,4.27,17.47,,,,,,,,,,,,,,,,
2012,1444.0,72.77,60.15,23.62,49.0,7.08,18.0,18.46,23.85,10.69,27.08,14.38,13.46,4.77,3.31,16.46,,,,,,,,,,,,,,,,
2012,1447.0,75.04,61.8,25.64,56.6,6.92,18.16,16.84,22.68,12.4,22.6,13.44,13.08,7.76,3.96,21.16,,,,,,,,,,,,,,,,
